Date,Emerging Markets Equal Weighted Currency Index,Emerging Markets Equal Weighted Index Equity Index (Local Currency),MSCI Emerging Markets Equity Index (USD),S&P 500,Dax,MSCI Europe Financials Index,J.P. Morgan Emerging Markets Bond Index , IBoxx US Investment Grade Corporate Bond Index , IBoxx US High Yield Corporate Bond Index,Emerging Markets -US 10 Year Bond  Average Spread,US 10 Year Treasury Yield,Crude Oil WTI,Gold ,London Metal Exchange Index,US Dollar Index
3/27/2018,0.000371921,-0.012999403,-0.020009813,-0.03667201,-0.027475239,-0.020908338,0.003793346,0.007309198,-0.000801299,0.027121667,-0.036687881,0.001290733,0.015124053,-0.016665679,-0.004915438
4/3/2018,-0.000703678,-0.002258296,-0.012125504,0.000770607,0.002684825,-0.011575718,0.00520627,0.001686892,-0.001100569,-0.012564165,0.002225811,-0.026646431,-0.0078786,0.007314047,0.009811838
4/9/2018,-0.006186612,0.001901815,-0.006010073,-0.000439162,0.021595463,0.017578418,0.00129381,0.003995369,0.006211178,0.011190555,8.84985E-05,-0.001417154,0.002147413,0.017439521,-0.004010779
4/13/2018,0.001999057,0.008103201,0.006447806,0.016543797,0.014761983,0.014334428,-0.000401261,-0.000902591,0.008425432,-0.009828354,0.01578569,0.062634823,0.005962767,0.012387644,-0.000406042
4/19/2018,0.00049016,0.009500342,0.012282645,0.013889479,0.010017558,0.016191183,-0.005792866,-0.008891299,-0.000110094,-0.038838252,0.031163214,0.013299988,0.000588311,0.043091604,0.001584736
4/25/2018,-0.017021759,-0.013440552,-0.036908172,-0.019927318,-0.011492601,-0.014581995,-0.01175417,-0.010461966,-0.008374205,-0.005235733,0.040468924,-0.003510056,-0.018059861,-0.030784491,0.013647452
5/1/2018,-0.007408424,0.00349756,0.019704037,0.005725089,0.030602781,-0.00978825,-0.004297549,0.002080426,0.001598828,0.022496998,-0.020750635,-0.011745892,-0.011790844,-0.022884139,0.014061591
5/7/2018,-0.006702771,-0.011388978,-0.019328728,0.006706355,0.011323342,-0.006466501,-0.010368898,0.00079996,0.002200038,0.034392584,-0.005433825,0.051840603,0.005600822,0.019478026,0.003100766
5/11/2018,0.002558523,0.011632154,0.022151124,0.020617528,0.004080914,0.015337148,0.004929371,0.003394942,0.00200129,0.02012647,0.006029678,-0.000374362,0.004387618,0.001552822,-0.002315265
5/17/2018,-0.012867857,-0.008809416,-0.017336186,-0.002728688,0.008692608,-0.019750639,-0.007701122,-0.010576885,-0.001900069,-0.000325127,0.048766778,0.011139675,-0.021963981,0.000578816,0.010024751
5/23/2018,-0.000716991,-0.012281188,-0.009215446,0.004871271,-0.010482798,-0.017538794,0.005389904,0.007114096,-0.00020077,0.057095101,-0.038938647,0.005008829,-0.000402381,-0.004368515,0.005705476
5/30/2018,-0.00114292,-0.013459401,-0.017166504,-0.003446707,-0.014821177,-0.055151129,0.004696762,0.007977357,-0.000503521,0.038353738,-0.045832888,-0.0504184,0.006541105,0.002888393,0.001538187
6/5/2018,-0.001706684,0.013764075,0.028938728,0.009048535,0.000348623,0.002367587,-0.004902615,-0.003908672,0.004507516,-0.003530967,0.024259177,-0.039422311,-0.001912533,0.0307236,-0.002702847
6/11/2018,-0.001314665,-0.004122101,-0.003688876,0.012130572,0.004378597,0.026616429,-0.007480929,-0.003614988,0.003804842,0.021893999,0.008911157,0.008769693,0.00109996,0.008643892,-0.003502489
6/15/2018,-0.012267203,-0.013144791,-0.021957095,-0.000812754,0.013110928,-0.028613775,-0.004699589,0.003700915,0.003704772,0.068965055,-0.010158464,-0.015780132,-0.019094796,-0.033242254,0.012915936
6/21/2018,-0.005790333,-0.016950878,-0.029752172,-0.010674223,-0.03832048,-0.017643068,-0.001752703,-0.006686099,-0.000301619,0.007899007,-0.007872491,0.007376045,-0.00619192,-0.026428967,-0.000510179
6/27/2018,-0.005619348,-0.004614115,-0.02433691,-0.01816904,-0.013083019,-0.009340256,0.000779203,0.005504019,-0.00309729,0.014339151,-0.024851725,0.110163237,-0.011465326,-0.009315664,0.005581367
7/3/2018,0.002179432,0.005901226,0.006128428,0.005177055,9.03721E-05,0.007177007,0.003995718,0.002589026,-0.004900175,0.003520848,0.002072114,0.018980637,-0.002510605,-0.032438912,-0.00632773
7/10/2018,0.009328439,0.010827381,0.020466984,0.029715658,0.02115307,0.019223629,0.016793668,0.004305562,0.00621281,-0.030685735,0.011888761,-0.000408004,0.002083051,-0.021099549,-0.005597421
7/16/2018,-0.00384143,-0.004823682,-0.004883625,0.001637282,-0.00393749,-0.010150751,0.002788523,0.002997186,0.001398429,0.016462396,-0.003811741,-0.081526144,-0.012868366,-0.028077058,0.003985582
7/20/2018,-0.002627484,0.008012366,0.000431514,0.001281999,6.70987E-05,-0.000726394,-0.00060203,-0.002905581,0.00090017,-0.030457128,0.013593849,0.035304847,-0.008234241,-0.002913656,-0.000738706
7/26/2018,0.001760865,0.012758464,0.018281437,0.012721472,0.01972578,0.017743684,0.006200891,0.000774113,0.003103472,-0.011789162,0.030052799,-0.01202744,-0.004321539,0.018264961,0.00319049
8/1/2018,0.000992246,0.006408597,-0.001707803,-0.00851477,-0.005518527,0.010251035,-0.005495675,8.88841E-05,0.00240164,-0.002301391,0.007667059,-0.027929912,-0.005796875,-0.014519449,-0.001308922
8/7/2018,-0.004128667,0.001427815,-0.006092499,0.015892425,-0.007012961,-0.01358933,-0.001804279,0.003896336,0.004607405,0.033894971,-0.009207243,0.022308602,-0.007603031,0.001204599,0.00629979
8/13/2018,-0.034095811,-0.017225014,-0.03340401,-0.012752363,-0.022953716,-0.036728116,-0.022630828,-0.000306677,-0.0026983,0.117158253,-0.033588567,-0.02841569,-0.015807465,-0.002280797,0.012221139
8/17/2018,0.008507142,-0.006019407,-0.019283937,0.009963413,-0.011974828,-0.014040282,0.010321979,0.003703201,0.000698049,0.005668692,-0.00450359,-0.01923148,-0.012210076,-0.034305399,-0.003017513
8/23/2018,-0.001435257,0.014778196,0.025077555,0.002396262,0.012721044,0.020558937,0.006509593,0.002993529,0.003704782,0.002177101,-0.012509718,0.029162939,0.006445266,0.015849766,-0.004530252
8/29/2018,0.002661351,0.015366828,0.021462438,0.02003316,0.015749284,0.014963073,-0.002800627,-0.003497959,0.00190114,-0.02091766,0.020536795,0.024801767,0.014573486,0.022168624,-0.011160537
9/5/2018,-0.013971794,-0.02242834,-0.044992978,-0.008776348,-0.041460131,-0.01321739,-0.0124587,-0.004602047,-0.00169913,0.017294936,0.006184672,-0.011448457,-0.008500689,-0.040300989,0.006199884
9/11/2018,0.001197617,-0.006990226,-0.017456933,-0.000317866,-0.005811713,-0.011659006,-0.001318659,-0.001117664,0.00059941,-0.001568103,0.026458688,0.007713887,0.001291218,-0.012155562,0.000789372
9/17/2018,0.007095521,0.008299705,0.01347801,0.000370209,0.01052085,0.021455718,0.010620949,0.002297245,0.004105603,-0.035374225,0.004253366,-0.004960499,0.00285248,0.010190641,-0.007903564
9/21/2018,0.008510162,0.014664299,0.034809743,0.014153511,0.027676229,0.037714562,0.007811746,-0.001914481,0.00039964,-0.052671351,0.024267371,0.027095085,-0.003242301,0.056907534,-0.003025123
9/27/2018,0.002099059,0.002192676,0.000439455,-0.005302248,0.000369314,-0.005516059,0.008417766,0.002191868,0.00059968,-0.01664108,-0.003856193,0.019029828,-0.01159498,-0.025195186,0.007097417
10/3/2018,-0.008080275,-0.003303774,-0.015071166,0.003900799,-0.015439247,-0.043432651,-0.003396052,-0.007503213,0.00370302,-0.020703159,0.041319932,0.059578112,0.013170538,0.034908599,0.009130906
10/9/2018,-0.003011717,-0.014157651,-0.039544763,-0.015429769,-0.021813753,-0.019090302,-0.01315583,-0.00410348,-0.009870038,0.04688586,0.007896538,-0.019033802,-0.008766033,-0.013225253,-0.000902108
10/15/2018,0.006696049,-0.020851553,-0.022271456,-0.045040039,-0.030320413,-0.025573398,0.001296129,-0.000618972,-0.001410675,-0.017575825,-0.01559489,-0.042457487,0.031368938,-0.004887488,-0.006397592
10/19/2018,-0.000333494,0.000536663,-7.48079E-05,0.006085768,-0.005159776,-0.017113664,-0.002507468,-0.004296735,-0.001203956,-0.022646267,0.012618426,-0.03711046,-0.001207445,-0.0097963,0.006799953
10/25/2018,-0.007192033,-0.01811648,-0.023098012,-0.022525222,-0.021389678,-0.029911971,-0.00239835,0.000993433,-0.004996485,0.022630916,-0.021891695,-0.02591015,0.002642813,-0.002127264,0.010130711
10/31/2018,-0.006899682,0.005687451,0.007345729,0.002348537,0.012452284,0.016212245,-0.004594359,-0.003803351,-0.001609813,-0.008271557,0.007301864,-0.029855021,-0.014161613,-0.03535912,0.004692061
11/6/2018,0.015165547,0.018773974,0.038240088,0.016219025,0.003191198,0.015594562,0.004505301,0.000590015,0.004005904,-0.076412556,0.025990414,-0.047390696,0.009550367,0.014840208,-0.008410749
11/12/2018,-0.01187815,-0.012981979,-0.026084917,-0.010607279,-0.01380675,-0.012903261,-0.001802706,0.002098136,8.47282E-05,0.039908917,-0.02478654,-0.036623871,-0.018333816,-0.010983688,0.012723794
11/16/2018,0.013259586,0.007413462,0.020706996,0.003618174,0.00138945,-0.002289166,-0.00589251,-0.004213463,-0.013731572,0.006710004,-0.027355429,-0.057840932,0.015163959,0.01780141,-0.010967517
11/23/2018,-0.003509029,-0.010535365,-0.017299815,-0.037992805,-0.013015876,-0.015788606,-0.007799767,0.000695857,-0.002508096,-0.010432986,-0.006300701,-0.107020058,0.000670613,-0.005485401,0.004780901
11/29/2018,0.005794265,0.015987826,0.029912872,0.0399917,0.009431649,0.020718844,0.003972584,-0.002001976,0.006609949,-0.009235561,-0.004544519,0.020451467,0.000743093,-0.002839073,-0.001522836
12/6/2018,-0.004712252,-0.005295559,-0.019089245,-0.015311607,-0.043186838,-0.057245746,0.007197236,0.00590313,-0.002831995,0.051679902,-0.046204204,0.000804798,0.010473326,-0.006659789,0.000382701
12/12/2018,-0.000323915,-0.004969813,0.000106798,-0.016651763,0.010933046,0.008086291,0.006206909,0.00540743,0.004599528,0.010238428,0.006472466,-0.006617505,0.004777221,0.00348492,0.002362787
12/18/2018,-0.002710622,-0.008901647,-0.016108931,-0.039598789,-0.017206369,-0.022351338,0.003800069,0.006414785,-0.007485093,0.009288843,-0.0302117,-0.095953552,0.002055601,-0.00309916,0.000586427
12/24/2018,-0.00091962,-0.015147338,-0.010304885,-0.076639068,-0.033423785,-0.015598904,-0.00150013,-0.002233792,-0.022247308,-0.006974682,-0.030792922,-0.080191732,0.014171996,-0.02088976,-0.005548524
12/31/2018,0.007113397,0.009111972,0.015545471,0.066343736,0.0191342,0.014322831,-0.00010115,0.001083448,0.00731204,0.000786335,-0.01825447,0.06778649,0.007708534,-0.0020989,-0.003926423
1/7/2019,0.008591224,0.013203246,0.012888881,0.017030328,0.01584583,0.024379334,0.016898384,0.003580214,0.023348109,-0.019714622,0.004461988,0.068535491,0.006661451,0.000932384,-0.005138802
1/11/2019,0.002790669,0.01072463,0.023777523,0.018300209,0.013028219,0.020424761,0.002489852,0.003196074,0.00992297,-0.000538665,0.000382575,0.06330104,7.78914E-05,-0.0035,6.50558E-05
1/17/2019,-0.001106021,0.007694446,0.007908854,0.015212464,0.002787045,0.003715711,0.005006681,0.000196067,0.003899022,-0.020968447,0.018821388,0.009311703,0.001888255,0.014253875,0.004098079
1/24/2019,-0.003210326,0.008609844,0.010357184,0.002411362,0.019376583,0.013825245,0.015379641,0.011947316,-0.000209419,0.002448694,-0.012443671,0.020351588,-0.00968529,0.006188403,0.005597063
1/30/2019,0.011131332,0.003299692,0.016929689,0.014619307,0.004693625,0.0087855,-0.003898136,0.004604969,0.004904282,-0.002448124,-0.013998911,0.020677655,0.022844186,0.025195184,-0.013062284
2/5/2019,0.001088326,0.01326489,0.01481862,0.021149343,0.016590921,-0.007094008,0.017064279,0.008999019,0.011240945,-0.056359181,0.009773285,-0.010561786,0.002477594,0.01354424,0.007619206
2/11/2019,-0.010264825,-0.00946915,-0.015420682,-0.010195047,-0.031081091,-0.019189632,-0.007977595,-0.00020265,-0.003103606,0.031388853,-0.018522007,-0.023389895,-0.005308357,-0.018172765,0.010134797
2/15/2019,0.000978261,0.004299689,-0.004547642,0.024239498,0.025871204,0.019445162,0.003297309,0.000897889,0.006009593,-0.003351266,0.003891725,0.060800524,0.007407843,-0.0071,-0.001615854
2/22/2019,0.003597734,0.013057166,0.02785976,0.006189804,0.013956443,0.004847854,0.005710316,0.000187386,0.002802551,0.017524916,-0.00373061,0.030080598,0.007774676,0.036645614,-0.00390218
2/28/2019,9.37173E-05,-0.00553426,-0.007166394,-0.002900876,0.005186079,0.035764801,0.003504042,-0.001810133,0.004306183,-0.027157315,0.0237717,-0.000735371,-0.012348372,0.018390291,-0.003604544
3/6/2019,-0.005292831,0.004298947,0.004908386,-0.004642334,0.006284557,-0.007695201,-0.004001132,0.002598037,-0.001300519,0.028216874,-0.008809201,-0.017378004,-0.021097735,-0.00830723,0.007416892
3/12/2019,-0.002121755,-0.004130484,-0.003747573,0.007380422,-0.005446187,-0.020985237,0.004296433,0.007109821,9.01077E-05,0.025114741,-0.034517881,0.01149868,0.007644293,0.000344363,0.000754549
3/18/2019,0.004899124,0.015679746,0.017039943,0.014764547,0.011517126,0.042145297,0.006111565,0.00119307,0.004907124,-0.004602801,0.001929128,0.038981886,0.002692031,-0.00240385,-0.004303856
3/22/2019,-0.007541899,-0.005301025,-0.008909182,-0.011281891,-0.025108937,-0.043547592,0.004695263,0.012745725,0.002198246,0.050392631,-0.064527308,-0.000819484,0.007699433,0.0003216,0.001348442
3/28/2019,-0.003123021,-0.009114425,-0.012999926,0.00537118,0.005694312,-0.008231494,0.000295194,0.006411933,0.001399279,0.04293532,-0.018816145,0.004383717,-0.017619662,-0.003752499,0.005704575
4/3/2019,0.006092402,0.018315358,0.033267845,0.020516313,0.046039255,0.051554406,0.004202638,-0.005895511,0.006011938,-0.054072156,0.057355391,0.053359167,0.000491564,0.013021804,-0.00120449
4/9/2019,0.00130023,0.010036497,0.012655738,0.0015693,-0.008719378,-0.00120112,0.002200389,0.005005636,0.00270209,0.005765765,-0.010240823,0.024313844,0.01002591,-0.00808866,-0.000808853
4/15/2019,0.001189598,-0.005595407,-0.006219198,0.009517026,0.0143722,0.029304865,-0.00409555,0.002498528,0.004707023,-0.0050106,0.021610293,-0.009075798,-0.012156606,-0.002561182,-0.000705275
4/22/2019,-0.004197922,0.005698522,0.002765894,0.000795764,0.017910145,0.012200251,0.00099937,-0.004100829,-0.00100017,-0.005284345,0.01213291,0.036430223,-0.010603099,-0.007026173,0.003593263
4/26/2019,-0.00878811,-0.002703871,-0.009888753,0.010907044,0.006494467,-0.019422163,0.000190083,0.008319976,0.00109984,0.047747266,-0.03365684,-0.036566378,0.008092023,-0.0096,0.007404434
5/2/2019,-0.002502324,-0.006289786,0.00108347,-0.007503287,0.00240153,0.004956717,0.001999488,-0.005304815,-2.23164E-06,0.003259452,0.018014206,-0.023460958,-0.012780986,-0.030134348,-0.001810506
5/8/2019,-0.001716603,-0.019371282,-0.025479233,-0.013108195,-0.013328743,-0.026876804,-0.000503398,0.003494011,-0.001401888,0.029472608,-0.023637242,0.004934849,0.007090625,-0.007936192,-0.00220331
5/14/2019,-0.00212894,-0.017362137,-0.034568932,-0.015615124,-0.015413653,-0.019118088,-0.002807409,0.00180083,-0.005697999,-0.002955155,-0.028521437,-0.005532018,0.009984951,-0.007582552,-0.000905477
5/20/2019,-0.005198926,-0.003303228,-0.019820478,0.002106658,0.00417087,-0.006287436,0.003502268,0.000693281,0.00159721,0.010813919,0.002199309,0.021409406,-0.013969757,-0.006188579,0.004102598
5/24/2019,0.002196121,7.73909E-05,-0.006374925,-0.004900155,-0.002507266,-0.006552311,0.001498377,0.00379388,-0.001207072,0.00454044,-0.039314793,-0.070759778,0.004472074,-0.01101599,-0.003300414
5/31/2019,-0.001011322,0.015075034,0.012317417,-0.026200151,-0.023664535,-0.023085798,0.001997967,0.009828683,-0.005897032,0.021410343,-0.082163582,-0.087465652,0.01590538,-0.006775066,0.001385023
6/6/2019,0.008113704,0.00720267,0.005654789,0.033156151,0.019251505,0.018114739,0.012654855,0.00239417,0.007414877,-0.036937802,-0.005625806,-0.017106315,0.021743118,-0.007046288,-0.007201079
6/12/2019,0.001894779,0.010218,0.024307854,0.012914886,0.013614836,0.012272348,0.006009432,0.003690766,0.00701071,-0.034048167,0.000594639,-0.02757429,-0.003272742,0.006605472,-0.000421473
6/18/2019,-1.30587E-05,0.001265049,-0.001520027,0.013128622,0.017723808,-0.003092102,0.00669857,0.009021277,0.003901339,0.008856578,-0.030171377,0.053990917,0.009718089,0.008582176,0.00660463
6/24/2019,0.012244136,0.011833885,0.029924313,0.009493152,-0.004712809,0.014126192,0.009876389,0.01364196,0.008508327,-0.032698488,-0.019470057,0.074302381,0.047859195,0.002877855,-0.016894275
6/28/2019,0.000998809,0.000187037,0.0029524,-0.001169406,0.010086401,0.010410717,0.000596189,0.003085244,-0.001502079,0.007328212,-0.005536426,0.009760804,-0.002602623,0.00782054,0.001599389
7/5/2019,-0.003102517,0.009215752,0.006675818,0.016570995,0.013610705,0.016371668,0.007205313,-0.001044911,0.002799708,-0.052765271,0.016035648,-0.016405293,-0.007733427,-0.015712239,0.012130526
7/11/2019,0.00339103,-0.003223317,-0.003716291,0.003180034,-0.018778289,-0.007608771,-0.004195989,-0.006391545,-0.000402109,-0.025120655,0.050994359,0.046762509,0.005873289,0.012908256,-0.00250601
7/17/2019,-0.00130198,-0.001110824,0.000856867,-0.005124403,0.00075441,-0.004338253,0.003401968,0.005193591,-0.00070048,0.030481324,-0.046632511,-0.056837359,0.011824323,0.013943709,0.001685111
7/23/2019,-0.002718024,0.00028359,0.000873475,0.006971496,0.01209065,-0.004631906,0.004405069,0.002600237,0.000496517,-0.042449806,0.017196902,-0.000168059,-0.001211959,-0.008609435,0.004884655
7/29/2019,-0.002599558,-0.004695079,-0.008580849,0.005159633,-0.00578026,-0.016999677,0.00260107,0.003901374,0.003203291,-0.019506711,-0.007217379,0.001698413,-0.000526571,0.006379112,0.003403481
8/2/2019,-0.011758563,-0.017991669,-0.039784895,-0.029487257,-0.043959273,-0.044614499,-0.001201589,0.009104037,-0.003798684,0.076415555,-0.106621638,-0.02130948,0.016465384,-0.017903156,0.00038295
8/8/2019,-0.000534686,-0.006639956,-0.019164599,0.002090508,-0.002256645,-0.009105713,0.005486116,0.004692194,-0.002951441,-0.001606276,-0.067339042,-0.056066729,0.034711348,-0.006354145,-0.004606426
8/14/2019,-0.010585546,-0.014143293,-0.01965693,-0.033177857,-0.029791847,-0.043490118,-0.009526578,0.012529114,-0.003209846,0.045983242,-0.079152785,0.051253621,0.012317947,-0.004962504,0.00379446
8/20/2019,-0.000911905,0.005492716,0.016778907,0.021109922,0.013681528,0.01145658,0.003494342,0.003890468,0.006110805,0.026421884,-0.019680297,0.01997877,-0.008115725,-0.005528068,0.001997385
8/26/2019,-0.004302435,-0.008483187,-0.019331016,-0.007605861,0.000630729,0.001936484,0.00370307,0.003483014,0.004702924,0.015278624,-0.009040831,-0.047880676,0.014107816,-0.00912069,-0.001125544
8/30/2019,-0.002400977,0.020520136,0.024876029,0.016630458,0.024159965,0.000316711,0.0060123,0.003987363,0.004205973,-0.006994864,-0.02535365,0.027212307,-0.00427865,0.010825354,0.008620835
9/6/2019,0.010624684,0.007566009,0.024377948,0.017790399,0.021222949,0.03703078,0.008412641,-0.003233231,0.002098324,-0.009688506,0.040713949,0.025692054,-0.009075199,0.027270213,-0.005401518
9/12/2019,0.004993749,0.010428144,0.01484693,0.010322874,0.017912894,0.038059605,-0.007294771,-0.017690343,0.00280211,-0.069412583,0.139698065,-0.025267811,-0.004431484,0.004186341,-0.000711044
9/18/2019,-0.003599569,0.00078142,-0.000542527,-0.000908067,-0.001636155,-0.003620807,-0.004235484,0.001944325,0.000996351,-0.014224721,0.01243526,0.054834192,0.005471533,-0.010780237,0.002686077
9/24/2019,-0.003497219,-0.001213549,-0.009599047,-0.013357514,-0.006748083,-0.004426078,0.000287921,0.014274691,0.00029936,0.048067339,-0.082202049,-0.01411322,0.015915108,-0.006706,-0.002208437
9/30/2019,-0.004594191,-0.002410365,-0.009604544,0.003457384,0.009785253,0.005757589,-0.002704029,-0.00364715,-0.003097011,-0.029609455,0.009714165,-0.056249193,-0.043265851,-0.005719993,0.010525862
10/4/2019,0.006803753,-0.012209834,-0.004151958,-0.008335188,-0.03343086,-0.037605831,0.004495612,0.008923898,-0.004202631,0.033256801,-0.083343278,-0.023259572,0.026504052,-0.00550434,-0.005688899
10/10/2019,-0.001517642,-0.00010325,0.000190329,-0.004783188,0.012628714,0.016071642,-0.003399225,-0.01066199,0.001098227,-0.031679304,0.092153241,0.014028484,-0.007533294,0.003646521,-0.00111079
10/16/2019,0.001993927,0.014147953,0.027734919,0.017540428,0.041670756,0.059950602,-0.00090025,-0.001005712,0.005810566,0.000382787,0.044868906,-0.003591613,-0.004607364,0.005953698,-0.007189374
10/22/2019,0.007112183,0.009220532,0.010109338,0.002160602,0.006678756,0.023627909,0.000496726,0.00329792,0.0023015,-0.031422831,0.013206849,0.014987286,-0.004605453,0.00901184,-0.004804562
10/28/2019,0.002996984,0.005396112,0.008789606,0.01447403,0.014675854,-0.001305781,0.000795284,-0.003297909,0.002602391,-0.05244976,0.043581077,0.030352954,0.005864652,0.0144,0.002299338
11/1/2019,0.001694123,0.003982276,0.006091514,0.00918492,0.001365954,-0.006974378,0.004796201,0.008410222,-0.002002744,0.046685595,-0.071005343,0.007067912,0.010268522,-0.012357518,-0.005291695
11/7/2019,-0.002100939,0.011731517,0.023431014,0.00590594,0.025286567,0.023848322,-0.006492415,-0.011793434,0.001697029,-0.071307796,0.125522419,0.016828596,-0.029306669,0.020143072,0.009224837
11/13/2019,-0.011254776,-0.014429747,-0.027578426,0.002897289,-0.004432464,-0.021457972,-0.003297011,0.004504519,-0.0011005,0.038096013,-0.019692199,-0.000539237,-0.002132801,-0.029945579,0.002298525
11/19/2019,0.003294216,0.009016994,0.012844308,0.008405007,-0.000622046,0.00597766,-0.002011724,0.006908471,-0.00190004,0.024900291,-0.055507134,-0.033484124,0.007697005,-0.008902533,-0.005092929
11/25/2019,-0.00319727,-0.003216205,-0.003349721,0.00427017,0.001867143,0.001151095,0.003603551,0.003696095,0.001197349,0.018041075,-0.018957001,0.050737138,-0.01136921,-0.003508544,0.004706293
12/2/2019,-0.000607188,-0.008097095,-0.012423297,-0.006236896,-0.021297733,-0.013999857,-0.002907757,-0.004013896,0.001699409,-0.019937289,0.039979993,-0.03532411,0.003155788,0.001124138,-0.004699234
12/6/2019,0.005308463,0.005086087,0.008596288,0.010268445,0.01559378,0.01365261,0.005410218,0.005260174,0.004804384,-0.01488494,0.01150038,0.057885919,-0.002428052,-0.008268673,-0.001607454
12/12/2019,0.007113262,0.009308803,0.020806845,0.007178943,0.004161432,0.021327225,0.010136695,-0.001835613,0.00581174,-0.032221425,0.028720595,-0.000369339,0.004997392,0.035594642,-0.003109447
12/18/2019,0.00169774,0.013750706,0.03611371,0.007099869,9.36657E-05,0.026555626,0.007418097,0.00376334,0.007420515,-0.012242291,0.013787474,0.029438319,0.004590372,0.001887095,9.19889E-05
12/24/2019,0.000698318,0.003602329,0.000488594,0.010128464,0.008700195,-0.003712835,0.00059816,0.003698882,0.00120047,0.010191215,-0.009947722,0.002963979,0.017571915,0.0091,0.00259819
12/31/2019,0.007118681,0.002800318,0.006684531,0.002168304,0.00363202,0.00600497,0.002200149,-0.001810066,0.00090023,-0.024575483,0.008420586,-0.00089429,0.012549449,-0.0059267,-0.012944443
1/7/2020,-0.004800495,-0.000451033,0.001066435,0.001931416,-0.011960035,-0.003155181,0.002900888,0.001871291,0.00230162,0.044691835,-0.056366922,0.026949035,0.033354738,-0.000714189,0.00630089
1/13/2020,0.002800508,0.01110718,0.025226744,0.015759988,0.016928247,-0.007300154,0.00190084,0.003374781,0.0017009,-0.024576594,0.020465153,-0.073674335,-0.014957729,0.014357529,0.003499766
1/17/2020,-0.003196581,0.003986167,0.002572538,0.012734808,0.005588037,-0.003145581,0.004502233,0.004103309,0.00150068,0.002252429,-0.012436024,0.007926757,0.006070115,0.003904311,0.003097925
1/24/2020,-0.004601088,-0.018116727,-0.023931368,-0.01029172,0.003757176,-0.010723237,0.00019927,0.011338917,-0.005590196,0.035490047,-0.076125458,-0.074313827,0.007401949,-0.035008052,0.002099037
1/30/2020,-0.008385944,-0.018428254,-0.041584565,-0.003574013,-0.030935657,-0.010748079,0.005296772,0.003893156,-0.003126462,0.021018569,-0.056369794,-0.037833123,0.007072462,-0.059081706,0.00019847
2/5/2020,0.002894968,0.009705496,0.015488562,0.015661587,0.024421938,0.017937348,0.001498758,-0.003408183,0.005709824,-0.027245272,0.036496827,-0.026614691,-0.016523863,0.015505167,0.004381341
2/11/2020,-0.005210563,0.00174275,0.009351387,0.006875503,0.011075118,0.021822063,0.002401079,0.006702694,0.004503648,0.016576487,-0.028402354,-0.015995897,0.004572252,0.001218774,0.004203465
2/18/2020,-0.004696199,-0.000518184,-0.003089711,0.003778976,0.003857387,-0.003859384,0.005811209,0.003397354,0.00150009,0.014915576,-0.02688153,0.042284873,0.021241517,0.001019924,0.007215218
2/24/2020,-0.010082674,-0.030471915,-0.036579259,-0.042804614,-0.047264698,-0.050412013,0.003199242,0.005407528,-0.007205285,0.073643362,-0.120583315,-0.01186028,0.04548573,-0.018409564,-0.000822886
2/28/2020,-0.005888409,-0.056606286,-0.046915965,-0.084253931,-0.08786229,-0.090393046,-0.021829325,0.002671198,-0.021050218,0.107321373,-0.151754959,-0.129664192,-0.065782556,-0.009995692,-0.012350439
3/5/2020,0.004172739,0.024915759,0.033992714,0.023590903,0.004663873,-0.008236575,0.018763056,0.012951158,0.010682493,0.002670192,-0.211505789,0.02550066,0.063819518,0.014159391,-0.013260391
3/11/2020,-0.0206818,-0.099673781,-0.088963931,-0.093540202,-0.126036853,-0.119602682,-0.07059508,-0.041839815,-0.057860433,0.088760929,-0.043586337,-0.281536566,-0.015877251,-0.025564211,-0.003223635
3/17/2020,-0.033548239,-0.126683752,-0.126486303,-0.077283591,-0.143760406,-0.207825467,-0.085750384,-0.070878474,-0.072845267,0.101019353,0.218967073,-0.182887522,-0.07130357,-0.059240648,0.031717575
3/23/2020,-0.031586454,-0.064729386,-0.082167308,-0.115390173,-0.022047867,-0.055611222,-0.078182175,-0.06486814,-0.086665756,0.180990335,-0.286336192,-0.133199785,0.029154955,-0.076367299,0.029225406
3/27/2020,0.026892625,0.099935817,0.111685807,0.135805187,0.102021332,0.174430104,0.073979881,0.082604339,0.095303359,-0.085984349,-0.114045831,-0.079206868,0.051814837,0.027924565,-0.040314945
4/2/2020,-0.01694784,0.00676982,-0.003968349,-0.00571987,-0.006531471,-0.080240859,-0.009750515,0.012644824,-0.002187444,0.0428831,-0.096087198,0.177155343,-0.010003411,0.002285992,0.018501242
4/8/2020,0.010368746,0.046275275,0.042275181,0.088340456,0.079611114,0.060657212,0.01172554,0.016976037,0.013826672,-0.062434021,0.261956084,-0.0089518,0.028548764,0.009003269,-0.000540547
4/15/2020,-0.001081047,0.011002556,0.016953658,0.012214067,-0.00519202,-0.034097418,0.022526534,0.046274433,0.052045925,-0.000920964,-0.176438164,-0.208042342,0.033281566,0.024610876,-0.006525503
4/21/2020,-0.00830316,-0.010229125,-0.011096255,-0.016868944,-0.002912742,-0.023267302,-0.015166597,-0.004802736,-0.013655554,-0.029206113,-0.108666452,-0.496224156,-0.030152165,-0.01196031,0.008006459
4/27/2020,0.00129954,0.019506335,0.019653376,0.051837767,0.0399812,0.048161868,-0.002607268,-0.000426557,-0.006691722,-0.026443006,0.173098588,0.276710002,0.021338849,0.021407956,-0.002204409
